1346	1
1359	1
1374	1
1384	1
1389	1
1394	1
1402	1
1403	1
1426	1
1427	1
1428	1
1430	1
1432	1
1434	1
1438	1
1440	1
1444	1
1446	1
1448	1
1450	1
1451	1
1454	1
1467	1
1469	1
1474	1
1475	1
1476	1
1477	1
1478	1
1480	1
1481	1
1483	1
1486	1
1487	1
1497	1
1498	1
1501	1
1505	1
1512	1
1521	1
1527	1
1533	1
1540	1
1556	1
1557	1
1559	3
1561	1
1562	1
1575	1
1580	1
1582	1
1583	1
1598	1
1599	1
1610	1
1612	1
1613	1
1617	1
1622	1
1623	1
1636	1
1642	1
1647	1
1657	1
1660	1
1663	1
1664	1
1680	1
1698	1
1703	1
1710	1
1716	1
1726	1
1732	1
1735	1
1737	1
1738	1
1742	1
1760	1
1767	1
1782	1
1824	1
1828	1
1830	1
1833	1
1857	1
1887	1
1889	1
1892	1
1897	1
1915	1
1916	1
1921	1
1934	3
1942	1
1944	1
1946	1
1955	1
1956	1
1971	1
1973	1
1981	1
1985	1
1986	1
1989	1
2024	1
2025	1
2031	1
2053	1
2082	1
2092	1
2097	1
2103	1
2105	1
2108	1
2110	1
2115	1
2122	1
2125	3
2127	1
2139	1
2153	1
2156	1
2169	1
2184	1
2202	1
2203	1
2209	1
2212	1
2214	1
2216	1
2217	1
2222	1
2233	1
2237	1
2238	1
2245	1
2247	1
2250	1
2253	1
2261	1
2267	1
2278	1
2280	1
2281	1
2282	1
2284	1
2285	1
2286	1
2299	1
2302	1
2307	1
2309	1
2326	1
2342	1
2346	1
2354	1
2358	1
2360	1
2372	1
2379	1
2382	1
2384	1
2390	1
2393	1
2396	1
2397	1
2403	1
2404	1
2407	1
2413	1
2419	1
2420	1
2422	1
2423	1
2453	1
2454	1
2455	1
2457	1
2466	1
2467	1
2483	1
2489	1
2503	3
2504	1
2511	1
2516	1
2520	1
2527	1
2533	1
2535	1
2540	1
2551	1
2566	1
2580	1
2586	1
2590	1
2602	1
2680	1
2681	1
2682	1
2688	1
2695	1
2699	1
2711	1
2714	1
2719	1
2733	1
2735	1
2745	1
2748	1
2754	1
2761	1
2774	1
2779	1
2784	1
2793	1
2796	1
2797	1
2805	1
2812	1
2825	1
2844	1
2849	1
2862	1
2867	1
2885	1
2891	1
2906	1
2907	1
2908	1
2952	1
2960	1
2964	1
2965	1
2966	1
2974	1
2976	1
2989	1
2990	3
2996	1
3016	1
3018	1
3042	1
3043	1
3070	1
3072	1
3090	1
3100	1
3108	1
3109	1
3118	1
3119	1
3127	1
3128	1
3138	1
3143	1
3145	1
3150	1
3158	1
3197	1
3198	1
3237	1
3262	1
3263	1
3267	1
3270	1
3278	1
3282	1
3291	1
3297	1
3298	1
3299	1
3303	1
3308	1
3318	1
3321	1
3323	1
3324	1
3328	1
3330	1
3331	1
3342	1
3354	1
3369	1
3370	1
3381	1
3400	1
3418	1
3426	1
3434	1
3438	1
3439	1
3451	1
3460	1
3466	1
3493	1
3508	3
3520	1
3531	1
3537	1
3549	1
3552	1
3566	1
3588	1
3596	1
3604	3
3605	1
3630	1
3632	1
3657	1
3665	1
3688	1
3697	1
3701	1
3709	1
3715	1
3721	1
3731	1
3742	1
3744	1
3745	1
3747	1
3760	1
3762	1
3766	1
3778	1
3788	1
3793	1
3807	1
3826	1
3829	1
3839	1
3847	1
3856	1
3860	1
3865	1
3873	1
3883	1
3886	1
3887	1
3898	1
3901	1
3917	1
3923	1
3958	1
3977	1
3983	1
3987	1
4031	1
4034	1
4035	1
4037	1
4041	1
4045	1
4047	1
4049	1
4058	1
4065	1
4072	1
4076	1
4080	1
4089	1
4090	1
4098	1
4112	1
4125	1
4135	1
4147	1
4149	1
4161	1
4173	1
4176	1
4183	1
4200	1
4211	1
4216	1
4217	1
4220	1
4229	1
4236	1
4238	1
4245	1
4258	1
4263	1
4277	1
4278	1
4283	1
4285	1
4295	1
4296	1
4312	1
4332	1
4345	1
4350	1
4354	1
4360	1
4375	1
4379	1
4389	1
4395	1
4398	1
4399	1
4400	1
4402	1
4403	1
4411	1
4429	1
4433	1
4453	1
4458	1
4460	1
4462	1
4473	1
4474	1
4485	1
4488	1
4497	1
4502	1
4503	1
4514	1
4528	1
4534	1
4536	1
4537	1
4538	1
4540	1
4548	1
4552	1
4563	1
4573	1
4574	1
4592	1
4604	1
4605	1
4617	1
4618	1
4620	1
4624	1
4627	3
4629	3
4633	1
4634	1
4636	1
4637	1
4638	1
4640	1
4642	3
4644	1
4648	1
4651	1
4655	1
4657	1
4673	1
4674	1
4675	1
4676	1
4679	1
4709	1
4720	1
4723	1
4727	1
4728	1
4732	1
4737	1
4743	1
4756	1
4763	1
4779	1
4780	1
4803	1
4804	1
4805	1
4806	1
4808	1
4810	1
4814	1
4830	1
4837	1
4839	1
4843	1
4847	1
4852	1
4860	1
4871	1
4879	1
4885	1
4906	1
4915	1
4919	1
4924	1
4926	1
4929	1
4933	1
4936	1
4938	1
4941	1
4942	1
4943	1
4952	1
4954	1
4973	1
4979	1
4986	1
5003	1
5013	1
5018	1
5019	1
5023	1
5041	1
5043	1
5056	1
5061	1
5064	1
5079	1
5087	1
5088	1
5094	1
5095	1
5118	1
5122	1
5132	1
5135	1
5137	1
5139	1
5142	1
5147	1
5149	1
5155	1
5158	1
5198	1
5200	1
5208	1
5209	1
5228	1
5231	1
5240	1
5242	1
5244	1
5250	1
5253	1
5259	1
5263	1
5266	1
5269	3
5280	1
5283	1
5284	1
5293	1
5296	1
5308	1
5311	1
5362	1
5363	3
5365	1
5368	1
5388	1
5391	1
5393	1
5399	1
5405	1
5407	1
5414	1
5429	1
5430	1
5466	1
5469	1
5478	1
5479	1
5481	1
5486	1
5496	1
5499	1
5508	1
5512	1
5519	1
5524	1
5526	1
5539	1
5544	1
5545	1
5547	1
5548	1
5549	1
5552	1
5553	1
5561	1
5563	1
5564	1
5566	1
5570	1
5576	1
5582	1
5583	1
5585	1
5588	1
5592	1
5594	1
5599	1
5622	1
5627	1
5630	1
5643	1
5644	1
5656	1
5664	1
5684	1
5686	1
5687	1
5689	1
5705	1
5707	1
5710	1
5711	1
5726	1
5731	1
5748	1
5752	1
5764	1
5773	1
5782	1
5793	1
5799	1
5808	1
5814	1
5816	1
5827	1
5832	1
5839	1
5842	1
5848	1
5850	1
5871	1
5873	1
5888	1
5895	1
5918	1
5924	1
5927	1
5928	1
5930	1
5931	1
5936	1
5940	1
5943	1
5947	1
5949	1
5957	1
5959	1
5964	1
5997	1
6005	1
6012	1
6022	1
6024	1
6036	1
6056	1
6057	1
6064	1
6073	1
6074	1
6076	1
6087	1
6089	1
6090	1
6096	3
6104	1
6106	1
6112	1
6113	1
6122	1
6126	1
6128	1
6129	3
6135	1
6142	1
6147	1
6171	1
6172	1
6173	1
6183	1
6190	1
6199	1
6200	1
6202	1
6206	1
6227	1
6235	1
6250	1
6265	1
6271	1
6280	1
6283	1
6287	1
6289	1
6296	1
6297	1
6298	1
6306	1
6313	1
6319	1
6320	1
6327	1
6329	1
6330	1
6337	1
6346	1
6359	1
6371	1
6376	3
6386	1
6391	3
6394	1
6397	1
6404	1
6470	1
6483	1
6495	1
6535	1
6540	1
6542	1
6549	1
6556	1
6560	1
6561	1
6563	1
6568	1
6569	1
6582	1
6587	3
6601	1
6602	1
6605	1
6608	1
6620	1
6622	1
6628	1
6631	1
6634	1
6642	1
6649	1
6651	1
6655	1
6665	1
6671	3
6679	1
6680	1
6681	1
6686	1
6687	1
6690	1
6701	1
6702	1
6705	1
6707	1
6709	1
6713	1
6719	1
6739	1
6742	1
6748	1
6752	1
6759	1
6764	1
6772	1
6778	1
6789	1
6790	1
6809	1
6826	3
6843	1
6844	1
6846	1
6852	1
6859	1
6864	1
6865	1
6868	1
6873	1
6878	1
6885	1
6890	1
6896	1
6904	1
6905	1
6922	1
6925	1
6938	1
6940	1
6941	1
6943	1
6949	1
6952	1
6957	1
6960	1
6961	1
6965	1
6977	1
6986	1
6988	1
6993	1
6994	1
6998	1
7002	1
7010	1
7011	1
7012	1
7017	1
7018	1
7026	1
7030	1
7039	1
7041	1
7047	1
7048	1
7049	1
7051	1
7054	1
7057	1
7058	1
7061	1
7064	1
7066	1
7070	1
7081	1
7084	1
7085	1
7096	1
7105	1
7120	1
7128	1
7141	1
7144	1
7151	1
7152	1
7156	1
7166	1
7173	1
7175	3
7176	1
7180	1
7186	1
7187	1
7188	1
7201	1
7205	1
7208	1
7210	1
7213	1
7220	1
7221	1
7223	1
7229	1
7234	1
7236	1
7238	1
7242	1
7245	1
7251	1
7260	1
7266	1
7284	1
7300	1
7306	1
7310	1
7318	1
7324	1
7325	1
7326	1
7345	1
7360	1
7361	1
7363	1
7366	1
7369	3
7383	1
7387	1
7389	1
7390	1
7403	1
7408	1
7412	1
7417	1
7419	1
7420	1
7421	1
7426	3
7430	1
7432	1
7437	1
7438	1
7447	1
7450	1
7451	1
7463	1
7464	1
7466	1
7475	1
7476	1
7477	1
7478	1
7486	1
7491	1
7496	1
7501	1
7504	1
7526	1
7527	1
7537	3
7542	1
7550	1
7557	1
7561	1
7562	1
7568	1
7569	1
7575	1
7576	1
7584	1
7588	1
7594	1
7606	1
7610	1
7629	1
7632	1
7639	1
7641	1
7644	1
7659	1
7660	1
7662	1
7663	1
7666	1
7668	1
7729	1
7735	1
7761	1
7762	1
7765	1
7768	1
7818	1
7824	1
7833	1
7868	1
7891	1
7900	1
7904	1
7908	1
7918	1
7920	1
7948	1
7966	1
7981	1
7984	1
7986	1
7993	1
8008	1
8010	1
8012	1
8016	1
8031	1
8033	1
8034	1
8036	1
8037	1
8040	1
8042	1
8044	1
8050	1
8077	1
8093	1
8105	1
8114	1
8116	1
8123	1
8124	1
8142	1
8156	1
8175	1
8176	1
8181	1
8183	1
8212	1
8221	1
8232	1
8241	1
8248	1
8265	1
8287	1
8296	1
8325	1
8329	1
8330	1
8354	1
8369	1
8371	1
8383	1
8388	1
8396	1
8402	1
8414	1
8415	1
8423	1
8424	1
8445	1
8453	1
8461	1
8464	1
8465	1
8489	1
8494	1
8503	1
8513	1
8518	1
8535	1
8537	1
8555	1
8575	1
8579	1
8582	1
8584	1
8588	1
8596	3
8622	1
8652	1
8659	1
8675	1
8696	1
8713	1
8721	1
8743	1
8745	1
8794	1
8804	1
8809	1
8812	1
8816	1
8819	1
8827	1
8870	1
8886	1
8903	1
8927	1
8937	1
8949	1
8956	1
8982	1
8988	1
8992	1
8998	1
8999	1
9001	1
9009	1
9011	1
9032	1
9039	1
9046	1
9047	1
9057	1
9073	1
9103	1
9108	1
9114	1
9116	1
9129	1
9131	1
9155	1
9167	1
9171	1
9182	1
9183	1
9201	1
9203	1
9212	1
9213	1
9218	1
9228	1
9235	1
9237	1
9265	1
9278	1
9280	1
9281	1
9291	1
9292	1
9301	1
9312	1
9321	1
9326	1
9333	1
9348	1
9353	3
9356	1
9378	1
9380	1
9398	1
9400	3
9418	1
9431	1
9440	1
9442	1
9444	1
9455	1
9464	1
9465	1
9472	1
9482	1
9494	1
9497	1
9500	1
9555	1
9556	1
9560	1
9561	1
9565	1
9578	1
9593	1
9595	1
9606	1
9612	1
9623	1
9626	1
9633	1
9639	1
9640	3
9643	1
9654	1
9656	1
9659	1
9660	1
9669	1
9673	1
9674	1
9676	1
9679	1
9682	1
9683	1
9685	1
9688	1
9694	1
9707	1
9708	1
9714	1
9719	1
9733	1
9740	1
9748	1
9750	1
9751	1
9758	1
9761	1
9766	1
9791	1
9799	1
9803	1
9806	1
9808	3
9814	1
9826	1
9829	1
9873	1
9876	1
9877	1
9879	1
9881	1
9896	1
9900	1
9908	1
9909	1
9919	1
9931	1
9937	1
9940	1
9951	1
9963	1
9965	1
10005	1
10012	1
10013	1
10016	1
10017	1
10018	1
10023	1
10026	1
10028	1
10032	1
10033	3
10035	1
10036	1
10041	1
10045	1
10048	1
10052	1
10054	1
10058	1
10059	1
10063	1
10065	1
10071	1
10075	1
10078	1
10080	1
10082	1
10086	1
10094	1
10104	1
10114	1
10123	1
10129	1
10132	1
10133	1
10138	1
10145	1
10148	1
10155	1
10159	1
10160	1
10161	1
10166	1
10167	1
10171	1
10185	1
10191	1
10207	1
10211	1
10218	1
10223	1
10239	1
